Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
008350,KR7008350001,남선알미늄,KOSPI,,1080,2,-33,-2.96,1113,1117,1079,899524,980777719,139405417200,129079090,STK
002620,KR7002620003,제일파마홀딩스,KOSPI,,8690,1,10,0.12,8700,9160,8510,39063,343291950,138808454950,15973355,STK
033180,KR7033180001,KH 필룩스,KOSPI,,5310,0,0,0.0,0,0,0,0,0,138166306200,26020020,STK
006840,KR7006840003,AK홀딩스,KOSPI,,10380,1,30,0.29,10450,10450,10250,14396,148667950,137509683180,13247561,STK
007540,KR7007540008,샘표,KOSPI,,47700,2,-50,-0.1,47950,47950,47050,3286,155512800,137175660000,2875800,STK
012320,KR7012320008,경동인베스트,KOSPI,,57800,2,-1300,-2.2,58800,59200,57700,6300,366442750,136698329400,2365023,STK
024090,KR7024090003,디씨엠,KOSPI,,11970,3,0,0.0,11970,11970,11800,5373,63947270,136458000000,11400000,STK
210540,KR7210540001,디와이파워,KOSPI,,12320,1,10,0.08,12300,12370,12100,34807,425502840,136033842560,11041708,STK
002990,KR7002990000,금호건설,KOSPI,,3660,2,-100,-2.66,3760,3760,3630,91477,336091162,135408141600,36996760,STK
016710,KR7016710006,대성홀딩스,KOSPI,,8410,2,-70,-0.83,8500,8500,8340,24760,207809445,135312350190,16089459,STK
019440,KR7019440007,세아특수강,KOSPI,,15720,2,-80,-0.51,15800,15890,15720,12454,196106340,134720400000,8570000,STK
006805,KR7006801005,미래에셋증권우,KOSPI,,9570,2,-40,-0.42,9700,9790,9500,79138,770967970,134704927500,14075750,STK
011280,KR7011280005,태림포장,KOSPI,,1892,2,-23,-1.2,1912,1916,1890,69785,132625410,133964838480,70805940,STK
005960,KR7005960000,동부건설,KOSPI,,5800,2,-150,-2.52,5950,5980,5710,43798,254224320,133090645400,22946663,STK
004080,KR7004080008,신흥,KOSPI,,13900,1,170,1.24,13850,13900,13680,2977,41084190,132050000000,9500000,STK
004150,KR7004150009,한솔홀딩스,KOSPI,,3215,2,-35,-1.08,3250,3260,3195,105249,338536245,131900583300,41026620,STK
120030,KR7120030002,조선선재,KOSPI,,104100,2,-3100,-2.89,106100,107200,103700,11991,1256072900,130921469100,1257651,STK
014580,KR7014580005,태경비케이,KOSPI,,4730,2,-80,-1.66,4810,4815,4685,157691,744570485,130468063000,27583100,STK
017370,KR7017370008,우신시스템,KOSPI,,7120,1,20,0.28,7150,7210,6880,75550,530993080,130396064480,18314054,STK
089470,KR7089470009,HDC현대EP,KOSPI,,4085,1,15,0.37,4085,4095,4015,28466,114978300,130311500000,31900000,STK
007210,KR7007210008,벽산,KOSPI,,1933,2,-11,-0.57,1822,1948,1822,1018995,1897993568,129240380000,66860000,STK
001020,KR7001020007,페이퍼코리아,KOSPI,,726,1,5,0.69,721,735,716,27869,20221165,129215885238,177983313,STK
267850,KR7267850006,아시아나IDT,KOSPI,,11640,2,-110,-0.94,11820,11820,11610,3554,41414760,129204000000,11100000,STK
317400,KR7317400000,자이에스앤디,KOSPI,,3330,2,-55,-1.62,3400,3400,3320,33113,110417680,129145791600,38782520,STK
214330,KR7214330003,금호에이치티,KOSPI,,590,2,-12,-1.99,602,608,588,343961,204626387,128647440900,218046510,STK
005800,KR7005800008,신영와코루,KOSPI,,14120,2,-60,-0.42,14180,14180,13950,8664,121562390,127080000000,9000000,STK
058850,KR7058850009,KTcs,KOSPI,,2965,2,-100,-3.26,3030,3050,2930,738671,2199273821,126561025000,42685000,STK
063160,KR7063160006,종근당바이오,KOSPI,,22900,2,-600,-2.55,23650,23650,22700,24836,572112425,125628529800,5485962,STK
101140,KR7101140002,인바이오젠,KOSPI,,12300,1,400,3.36,11900,12300,11180,18297,214467505,123543856800,10044216,STK
004310,KR7004310009,현대약품,KOSPI,,3860,2,-55,-1.4,3920,3945,3810,162790,627450887,123520000000,32000000,STK
014160,KR7014160006,대영포장,KOSPI,,1135,2,-25,-2.16,1169,1169,1126,773652,878932170,123027813115,108394549,STK
010100,KR7010100006,한국무브넥스,KOSPI,,4015,2,-135,-3.25,4105,4120,3990,267134,1076542081,122258436300,30450420,STK
003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,616,3,0,0.0,621,621,606,207254,126653238,122219232520,198407845,STK
015590,KR7015590003,DKME,KOSPI,,515,0,0,0.0,0,0,0,0,0,122045495160,236981544,STK
012610,KR7012610002,경인양행,KOSPI,,2930,2,-50,-1.68,2985,3005,2890,52741,154609165,121935949450,41616365,STK
000105,KR7000101006,유한양행우,KOSPI,,103200,2,-1600,-1.53,104800,104800,102100,2542,262776700,121873008000,1180940,STK
011690,KR7011690005,와이투솔루션,KOSPI,,3320,2,-105,-3.07,3395,3470,3285,338274,1130407796,121426988080,36574394,STK
248170,KR7248170003,샘표식품,KOSPI,,26200,2,-200,-0.76,26400,26400,26150,3032,79544500,119689093200,4568286,STK
000180,KR7000180000,성창기업지주,KOSPI,,1712,1,6,0.35,1710,1724,1690,70947,121346303,119414739200,69751600,STK
023450,KR7023450000,동남합성,KOSPI,,33950,1,50,0.15,34050,34050,33700,1040,35227700,118825000000,3500000,STK
267290,KR7267290005,경동도시가스,KOSPI,,20150,2,-200,-0.98,20350,20350,19960,17811,357100690,118792430900,5895406,STK
006660,KR7006660005,삼성공조,KOSPI,,14550,2,-80,-0.55,14780,14880,14150,182630,2664803645,118237868700,8126314,STK
012800,KR7012800009,대창,KOSPI,,1280,2,-16,-1.23,1292,1304,1278,583604,749552674,116659838720,91140499,STK
002200,KR7002200004,한국수출포장,KOSPI,,2910,2,-15,-0.51,2935,2935,2900,80512,233980870,116400000000,40000000,STK
264900,KR7264900002,크라운제과,KOSPI,,9220,2,-150,-1.6,9330,9340,9150,11564,106737385,115469897000,12523850,STK
005870,KR7005870001,휴니드,KOSPI,,8160,2,-270,-3.2,8410,8410,7900,81235,665816075,115186682400,14116015,STK
014530,KR7014530000,극동유화,KOSPI,,3295,2,-25,-0.75,3330,3330,3285,147644,487019510,114894738900,34869420,STK
002450,KR7002450005,삼익악기,KOSPI,,1259,2,-10,-0.79,1269,1269,1249,62674,78675829,113978421985,90530915,STK
013570,KR7013570007,디와이,KOSPI,,4325,2,-70,-1.59,4360,4400,4320,24526,106755620,113832412725,26319633,STK
034590,KR7034590000,인천도시가스,KOSPI,,25900,2,-100,-0.38,26000,26050,25800,915,23754050,113306128600,4374754,STK
017550,KR7017550005,수산세보틱스,KOSPI,,1809,2,-9,-0.5,1815,1815,1796,102990,185597179,112880026170,62399130,STK
011700,KR7011700002,한신기계,KOSPI,,3455,2,-230,-6.24,3685,3690,3435,836294,2943765324,112101451705,32446151,STK
227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,12250,2,-190,-1.53,12450,12450,12070,14647,178715920,111485241000,9100836,STK
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2780,2,-10,-0.36,2790,2790,2770,88242,245054559,110104513200,39605940,STK
017900,KR7017900002,광전자,KOSPI,,1896,2,-10,-0.52,1906,1906,1886,23480,44396898,109861374648,57943763,STK
011810,KR7011810009,STX,KOSPI,,3530,0,0,0.0,0,0,0,0,0,109493282310,31017927,STK
021820,KR7021820006,세원정공,KOSPI,,10850,2,-140,-1.27,11210,11210,10700,21013,226485950,108500000000,10000000,STK
006890,KR7006890008,태경케미컬,KOSPI,,9290,2,-160,-1.69,9340,9490,9190,20943,194378680,107764000000,11600000,STK
019180,KR7019180009,티에이치엔,KOSPI,,5980,2,-240,-3.86,6180,6250,5880,492954,2979645255,107640000000,18000000,STK
000230,KR7000230003,일동홀딩스,KOSPI,,9270,1,330,3.69,8940,9330,8780,66396,606735160,106979508000,11540400,STK
067830,KR7067830000,세이브존I&C,KOSPI,,2585,3,0,0.0,2580,2650,2580,32245,83779765,106090713575,41040895,STK
016740,KR7016740003,두올,KOSPI,,3365,2,-5,-0.15,3370,3380,3310,49082,163576252,105341271160,31304984,STK
013520,KR7013520002,화승코퍼레이션,KOSPI,,2085,1,5,0.24,2100,2140,1998,586386,1196456432,104356860420,50051252,STK
002780,KR7002780005,진흥기업,KOSPI,,717,3,0,0.0,720,735,711,471518,337526846,104303241165,145471745,STK
480370,KR7480370006,씨케이솔루션,KOSPI,,9510,2,-400,-4.04,9810,9910,9450,50765,486772620,103990528110,10934861,STK
003580,KR7003580008,HLB글로벌,KOSPI,,2060,2,-70,-3.29,2130,2135,2050,92419,191642488,103652150680,50316578,STK
085310,KR7085310001,엔케이,KOSPI,,1314,2,-26,-1.94,1340,1351,1312,1373851,1820436226,103648743108,78880322,STK
002460,KR7002460004,HS화성,KOSPI,,10200,2,-160,-1.54,10380,10480,10160,30805,316976990,103530000000,10150000,STK
005740,KR7005740006,크라운해태홀딩스,KOSPI,,6960,2,-60,-0.85,7020,7020,6860,35473,245161110,103337535120,14847347,STK
008260,KR7008260002,NI스틸,KOSPI,,3595,2,-35,-0.96,3600,3600,3545,35935,127951160,102817420615,28600117,STK
010660,KR7010660009,화천기계,KOSPI,,4600,2,-45,-0.97,4640,4660,4550,151800,696884018,101200000000,22000000,STK
079980,KR7079980009,휴비스,KOSPI,,2930,2,-85,-2.82,3015,3015,2920,70489,208570390,101085000000,34500000,STK
119650,KR7119650000,KC코트렐,KOSPI,,918,0,0,0.0,0,0,0,0,0,100782913662,109785309,STK
011150,KR7011150000,CJ씨푸드,KOSPI,,2795,2,-30,-1.06,2815,2845,2785,168173,471182113,100426510535,35930773,STK
001560,KR7001560002,제일연마,KOSPI,,10220,2,-10,-0.1,10210,10250,10090,1540,15604530,100156000000,9800000,STK
008700,KR7008700007,아남전자,KOSPI,,1295,2,-22,-1.67,1311,1314,1283,329385,426285303,99876641900,77124820,STK
032560,KR7032560005,황금에스티,KOSPI,,5830,1,10,0.17,5820,5870,5690,15611,89785080,99110000000,17000000,STK
058860,KR7058860008,KTis,KOSPI,,2830,2,-45,-1.57,2885,2885,2810,105089,297692796,98489660000,34802000,STK
004840,KR7004840005,DRB동일,KOSPI,,4925,2,-70,-1.4,5020,5020,4870,7309,35841899,98155250000,19930000,STK
007280,KR7007280001,한국특강,KOSPI,,1592,1,2,0.13,1588,1600,1574,26466,42005623,96814791112,60813311,STK
023000,KR7023000003,삼원강재,KOSPI,,2415,2,-10,-0.41,2425,2440,2400,9923,23970920,96600000000,40000000,STK
004890,KR7004890000,동일산업,KOSPI,,39550,2,-100,-0.25,39550,39800,38900,3198,125465550,95917253250,2425215,STK
036580,KR7036580009,팜스코,KOSPI,,2605,2,-110,-4.05,2695,2695,2575,63565,165975950,95676291515,36727943,STK
007980,KR7007980006,TP,KOSPI,,1839,1,74,4.19,1758,1924,1758,8158079,15195457983,94111064070,51175130,STK
002600,KR7002600005,조흥,KOSPI,,156700,2,-5300,-3.27,159800,159900,156700,80,12633900,94020000000,600000,STK
000590,KR7000590000,CS홀딩스,KOSPI,,80300,2,-2400,-2.9,82700,82700,80200,1227,99063400,92704904600,1154482,STK
002720,KR7002720001,국제약품,KOSPI,,4380,2,-60,-1.35,4410,4460,4345,112408,491616913,92680064160,21159832,STK
002220,KR7002220002,한일철강,KOSPI,,3470,2,-15,-0.43,3490,3500,3350,128209,437177170,92640186200,26697460,STK
006090,KR7006090005,사조오양,KOSPI,,9830,2,-70,-0.71,9900,9900,9720,5828,57505890,92625524370,9422739,STK
023800,KR7023800006,인지컨트롤스,KOSPI,,5810,2,-80,-1.36,5990,5990,5760,26379,153208440,91851434570,15809197,STK
010040,KR7010040004,한국내화,KOSPI,,2235,3,0,0.0,2235,2295,2185,53677,119244400,91784883570,41067062,STK
163560,KR7163560006,동일고무벨트,KOSPI,,6580,2,-60,-0.9,6580,6660,6550,17000,112208310,91462000000,13900000,STK
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,6820,2,-20,-0.29,6840,6860,6730,21309,145050360,91143844000,13364200,STK
002700,KR7002700003,신일전자,KOSPI,,1281,2,-15,-1.16,1300,1300,1273,505985,648298413,91011874401,71047521,STK
03473K,KR703473K016,SK우,KOSPI,,160500,2,-200,-0.12,160700,163500,158700,2052,328335400,90864667500,566135,STK
012690,KR7012690004,모나리자,KOSPI,,2475,2,-45,-1.79,2505,2530,2450,51091,126374955,90513856125,36571255,STK
338100,KR7338100001,NH프라임리츠,KOSPI,,4790,1,25,0.52,4765,4800,4750,70232,335383985,89381400000,18660000,STK
004960,KR7004960001,한신공영,KOSPI,,7670,2,-50,-0.65,7700,7730,7540,16700,127319880,88747284340,11570702,STK
014790,KR7014790000,HL D&I,KOSPI,,2340,2,-15,-0.64,2360,2375,2325,27582,64598819,88589126340,37858601,STK
003780,KR7003780004,진양산업,KOSPI,,6790,2,-50,-0.73,6790,6900,6710,73569,499208790,88270000000,13000000,STK
014440,KR7014440002,영보화학,KOSPI,,4370,2,-30,-0.68,4400,4400,4355,35336,154413536,87400000000,20000000,STK
011390,KR7011390002,부산산업,KOSPI,,82100,2,-3500,-4.09,85600,85600,82100,5011,415958850,86697600000,1056000,STK
096775,KR7096771001,SK이노베이션우,KOSPI,,68500,2,-300,-0.44,69100,69100,68000,1338,91292600,85517181000,1248426,STK
071090,KR7071090005,하이스틸,KOSPI,,4230,2,-65,-1.51,4310,4380,4210,400405,1712197308,85409922330,20191471,STK
010960,KR7010960003,삼호개발,KOSPI,,3405,1,5,0.15,3385,3410,3370,26481,89774583,85125000000,25000000,STK
014990,KR7014990006,인디에프,KOSPI,,1130,2,-3,-0.26,1127,1146,1111,387297,435137019,84877684350,75112995,STK
111380,KR7111380002,동인기연,KOSPI,,13800,2,-100,-0.72,13870,13970,13660,6519,89717470,84566400000,6128000,STK
007590,KR7007590003,동방아그로,KOSPI,,6180,2,-10,-0.16,6210,6210,6160,19447,120007550,84156625860,13617577,STK
006490,KR7006490007,인스코비,KOSPI,,675,2,-24,-3.43,699,702,675,424524,290387357,84038226300,124501076,STK
009200,KR7009200007,무림페이퍼,KOSPI,,2005,3,0,0.0,2010,2015,1999,91600,183323535,83426666550,41609310,STK
004720,KR7004720009,팜젠사이언스,KOSPI,,4390,2,-40,-0.9,4430,4440,4320,74874,327350600,82499316450,18792555,STK
004830,KR7004830006,덕성,KOSPI,,5220,2,-150,-2.79,5370,5380,5190,156470,824254270,81849600000,15680000,STK
129260,KR7129260006,인터지스,KOSPI,,2720,1,20,0.74,2670,2750,2670,49669,134265424,80914217280,29747874,STK
016090,KR7016090003,대현,KOSPI,,1803,2,-12,-0.66,1820,1820,1780,147255,264814749,79841004930,44282310,STK
001470,KR7001470004,삼부토건,KOSPI,,347,0,0,0.0,0,0,0,0,0,79699592928,229681824,STK
006880,KR7006880009,신송홀딩스,KOSPI,,6710,2,-130,-1.9,6840,6850,6680,43735,294390650,79371637180,11828858,STK
009180,KR7009180001,한솔로지스틱스,KOSPI,,2800,2,-65,-2.27,2865,2865,2785,67080,187848314,78836310000,28155825,STK
001290,KR7001290006,상상인증권,KOSPI,,724,2,-21,-2.82,782,783,718,643955,479854219,78436074880,108337120,STK
001275,KR7001271006,부국증권우,KOSPI,,26000,2,-400,-1.52,26750,26750,26000,5807,152260300,78000000000,3000000,STK
372910,KR7372910000,한컴라이프케어,KOSPI,,2795,2,-30,-1.06,2825,2835,2765,94404,263984910,77349964770,27674406,STK
001260,KR7001260009,남광토건,KOSPI,,7770,2,-170,-2.14,7900,7910,7760,17860,139449910,76399084440,9832572,STK
003560,KR7003560000,IHQ,KOSPI,,10760,0,0,0.0,0,0,0,0,0,76220934800,7083730,STK
013870,KR7013870001,지엠비코리아,KOSPI,,3985,2,-20,-0.5,4030,4035,3980,9612,38334666,76003035800,19072280,STK
004100,KR7004100004,태양금속,KOSPI,,2070,3,0,0.0,2060,2075,2025,153025,312764356,75969000000,36700000,STK
078935,KR7078931003,GS우,KOSPI,,42550,2,-200,-0.47,43150,43150,42400,15001,637715075,75944346300,1784826,STK
005750,KR7005750005,대림바스,KOSPI,,4495,2,-110,-2.39,4605,4650,4465,32733,148900850,74941718800,16672240,STK
004540,KR7004540001,깨끗한나라,KOSPI,,2010,2,-25,-1.23,2035,2055,2005,83341,167899963,74853792930,37240693,STK
004450,KR7004450003,삼화왕관,KOSPI,,34600,3,0,0.0,34600,34600,34150,264,9116500,74541513400,2154379,STK
001380,KR7001380005,SG글로벌,KOSPI,,1647,2,-29,-1.73,1676,1682,1630,106936,175892237,74055943521,44964143,STK
003925,KR7003921004,남양유업우,KOSPI,,36500,2,-300,-0.82,36800,37400,36100,2609,95804400,73000000000,2000000,STK
031820,KR7031820004,아이티센씨티에스,KOSPI,,603,2,-8,-1.31,610,610,601,182178,110315171,72994033998,121051466,STK
111110,KR7111110003,호전실업,KOSPI,,7780,2,-80,-1.02,7860,7870,7720,43216,335908140,72945280000,9376000,STK
092440,KR7092440007,기신정기,KOSPI,,2495,2,-30,-1.19,2530,2530,2480,26782,66875745,72854000000,29200000,STK
013360,KR7013360003,일성건설,KOSPI,,1340,1,4,0.3,1336,1340,1312,175722,232638253,72393339200,54024880,STK
000220,KR7000220004,유유제약,KOSPI,,4245,2,-95,-2.19,4370,4375,4205,51861,220950210,72302329995,17032351,STK
100220,KR7100220003,비상교육,KOSPI,,5490,2,-120,-2.14,5610,5610,5420,28805,157518680,71352108090,12996741,STK
024900,KR7024900003,디와이덕양,KOSPI,,2190,2,-35,-1.57,2240,2240,2170,80658,176333581,71317306200,32564980,STK
000850,KR7000850008,화천기공,KOSPI,,32300,1,100,0.31,32100,32400,31600,3225,103345950,71060000000,2200000,STK
102280,KR7102280005,쌍방울,KOSPI,,2690,0,0,0.0,0,0,0,0,0,70637274900,26259210,STK
009770,KR7009770009,삼정펄프,KOSPI,,28150,2,-50,-0.18,27900,28450,27900,3724,104856550,70374183650,2499971,STK
002795,KR7002791002,아모레퍼시픽홀딩스우,KOSPI,,10870,2,-120,-1.09,10840,10890,10770,8007,86593900,70043779900,6443770,STK
006370,KR7006370001,대구백화점,KOSPI,,6460,2,-110,-1.67,6480,6530,6390,13877,89580620,69907607060,10821611,STK
004910,KR7004910006,조광페인트,KOSPI,,5450,2,-90,-1.62,5550,5550,5440,24427,133822050,69760000000,12800000,STK
357250,KR7357250000,미래에셋맵스리츠,KOSPI,,2780,2,-15,-0.54,2810,2810,2775,11498,32007598,69486391900,24995105,STK
009190,KR7009190000,대양금속,KOSPI,,1600,1,10,0.63,1571,1600,1560,118447,187315876,69108200000,43192625,STK
072130,KR7072130008,유엔젤,KOSPI,,5350,2,-200,-3.6,5500,5510,5290,204779,1101774650,68990678900,12895454,STK
002630,KR7002630002,오리엔트바이오,KOSPI,,572,2,-11,-1.89,583,583,567,709367,405050699,67829478860,118583005,STK
003010,KR7003010006,혜인,KOSPI,,5290,2,-90,-1.67,5400,5400,5260,68126,362162470,67250431630,12712747,STK
000910,KR7000910000,유니온,KOSPI,,4300,2,-120,-2.71,4420,4425,4300,54672,237221462,67129961700,15611619,STK
004920,KR7004920005,씨아이테크,KOSPI,,1340,1,43,3.32,1298,1384,1281,492942,662145568,67088162620,50065793,STK
091090,KR7091090001,세원이앤씨,KOSPI,,1270,0,0,0.0,0,0,0,0,0,66998498210,52754723,STK
055490,KR7055490007,테이팩스,KOSPI,,14020,2,-480,-3.31,14500,14500,14010,11132,157357280,66870493000,4769650,STK
013700,KR7013700000,까뮤이앤씨,KOSPI,,1090,2,-24,-2.15,1114,1114,1090,47525,52285257,65128404700,59750830,STK
002140,KR7002140002,고려산업,KOSPI,,2610,2,-45,-1.69,2655,2655,2605,60764,159087819,65091899250,24939425,STK
025620,KR7025620006,제이준코스메틱,KOSPI,,8100,2,-210,-2.53,8320,8460,7900,43870,361913225,65049058800,8030748,STK
023810,KR7023810005,인팩,KOSPI,,6460,2,-30,-0.46,6490,6540,6300,19942,127159145,64600000000,10000000,STK
120115,KR7120111000,코오롱인더우,KOSPI,,23300,2,-150,-0.64,23450,23450,22800,6879,158073925,64491138000,2767860,STK
004060,KR7004060000,SG세계물산,KOSPI,,317,2,-5,-1.55,322,322,316,302197,96075406,64168712320,202424960,STK
000950,KR7000950006,전방,KOSPI,,37800,2,-200,-0.53,37800,38250,37400,1388,52357150,63504000000,1680000,STK
011300,KR7011300001,성안머티리얼스,KOSPI,,407,2,-1,-0.25,408,411,400,280832,113377988,63336393725,155617675,STK
378850,KR7378850002,화승알앤에이,KOSPI,,3310,2,-30,-0.9,3340,3695,3255,2281964,7976598700,62868892130,18993623,STK
133820,KR7133820001,화인베스틸,KOSPI,,1795,2,-102,-5.38,1850,1895,1759,699468,1263245542,62671534680,34914504,STK
481850,KR7481850006,신한글로벌액티브리츠,KOSPI,,1438,2,-7,-0.48,1453,1453,1435,55196,79371243,62520880832,43477664,STK
002760,KR7002760007,보락,KOSPI,,1036,1,1,0.1,1036,1044,1026,71192,73345757,62056400000,59900000,STK
001550,KR7001550003,조비,KOSPI,,11950,2,-250,-2.05,12170,12200,11860,34449,412553230,62047256050,5192239,STK
004870,KR7004870002,티웨이홀딩스,KOSPI,,545,2,-10,-1.8,550,557,545,156695,85959674,61674104230,113163494,STK
000890,KR7000890004,보해양조,KOSPI,,439,2,-7,-1.57,446,446,436,261901,115643194,61073736631,139120129,STK
004440,KR7004440004,삼일씨엔에스,KOSPI,,4790,2,-15,-0.31,4805,4805,4675,12572,59341895,60986026130,12731947,STK
018500,KR7018500009,동원금속,KOSPI,,1299,2,-11,-0.84,1310,1310,1282,219153,282958411,60734657967,46754933,STK
093240,KR7093240000,형지엘리트,KOSPI,,1579,2,-11,-0.69,1590,1613,1550,536465,840840651,60618218961,38390259,STK
075180,KR7075180000,새론오토모티브,KOSPI,,3150,2,-20,-0.63,3175,3175,3070,9900,30854785,60480000000,19200000,STK
37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,28450,2,-700,-2.4,30000,30000,28350,2611,74822300,60085005950,2111951,STK
008870,KR7008870008,금비,KOSPI,,60000,2,-1000,-1.64,61000,61200,59200,7342,441388250,60000000000,1000000,STK
155660,KR7155660004,DSR,KOSPI,,3725,2,-45,-1.19,3770,3870,3690,44824,167116940,59600000000,16000000,STK
